price_btc,price_usd,total_supply,percent_change_7d,available_supply,symbol,24h_volume_usd,rank,percent_change_1h,id,market_cap_usd,percent_change_24h,name,last_updated
0.00026523,0.687312,1143984.0,-28.32,478039.0,DNR,11508.3,391,9.13,denarius-dnr,328562.0,-5.31,Denarius,1501152586
0.0000000009,0.0000023486,195636697100,-22.47,139449133545,XP,2533.54,392,-0.66,xp,327513.0,-15.0,XP,1501152566
0.00000426,0.011045,27793416.0,-13.13,27793416.0,DEM,692.509,393,0.98,deutsche-emark,306978.0,2.07,Deutsche eMark,1501152543
0.00000108,0.00280712,210000000.0,-29.92,105618830.0,YOC,1676.95,394,-10.96,yocoin,296485.0,9.04,Yocoin,1501152560
0.00000820,0.0212401,13453876.0,-67.6,13453876.0,UNIFY,15676.0,395,-3.34,unify,285762.0,-17.68,Unify,1501152583
0.00002866,0.0742572,3703640.0,-31.68,3703640.0,FRN,1085.17,396,1.32,francs,275022.0,3.8,Francs,1501152560
0.00001008,0.0261214,10415252.0,14.14,10415252.0,RBIES,1442.9,397,1.58,rubies,272061.0,5.9,Rubies,1501152560
0.00000042,0.00108839,247843989.0,22.22,247843989.0,Q2C,557.588,398,1.34,qubitcoin,269751.0,-3.07,QubitCoin,1501152545
0.00000097,0.00251877,106635905.0,-17.11,106635905.0,XVS,587.26,399,1.42,vsync,268591.0,9.15,Vsync,1501152578
0.000105,0.272098,9843072.0,-33.16,954183.0,SUMO,3928.06,400,1.4,sumokoin,259631.0,-0.48,Sumokoin,1501152581
0.00000286,0.00741142,32963759.0,3.44,32963759.0,PSB,1089.32,401,1.02,pesobit,244308.0,0.88,Pesobit,1501152568
0.00030034,0.778303,296216.0,24.05,296216.0,AU,978.571,402,16.68,aurumcoin,230546.0,47.46,AurumCoin,1501152550
0.00012399,0.321311,694413.0,17.82,694413.0,LTB,555.954,403,3.47,litebar,223123.0,21.36,LiteBar,1501152545
0.00000011,0.000288979,769836196.0,23.36,769836196.0,LANA,792.338,404,2.26,lanacoin,222466.0,-7.04,LanaCoin,1501152562
0.00037113,0.961744,229995.0,15.44,229995.0,BUCKS,646.181,405,1.35,swagbucks,221196.0,7.32,SwagBucks,1501152559
0.00000006,0.00015593,1414054562.0,-3.95,1414054562.0,TEK,3457.06,406,1.48,tekcoin,220494.0,8.28,TEKcoin,1501152547
0.00000026,0.000673772,322214524.0,-3.24,322214524.0,FLT,703.698,407,1.35,fluttercoin,217099.0,-19.2,FlutterCoin,1501152545
0.00000273,0.00707331,51000000.0,-2.95,30000000.0,NEWB,1304.26,408,1.06,newbium,212199.0,-0.07,Newbium,1501152563
0.00000645,0.0167247,12328110.0,6.68,12328110.0,BSTY,1313.91,409,1.29,globalboost-y,206184.0,3.05,GlobalBoost-Y,1501152552
0.00000237,0.00614453,33103520.0,-6.2,33103520.0,XJO,1275.88,410,-9.82,joulecoin,203406.0,3.31,Joulecoin,1501152544
1.00227,2597.28,74.0,-8.51,74.0,BITBTC,8469.6,411,-0.33,bitbtc,191126.0,1.78,bitBTC,1501152555
0.00000269,0.00697509,26125125.0,-40.73,26125125.0,SCORE,2644.06,412,-10.75,scorecoin,182225.0,-1.8,Scorecoin,1501152577
0.00000017,0.000443378,406141855.0,0.85,406141855.0,MI,44875.5,413,0.0,xiaomicoin,180074.0,39.38,Xiaomicoin,1501152557
0.00000017,0.000433587,406568581.0,-25.87,406568581.0,CJ,1550.53,414,-0.31,cryptojacks,176283.0,-1.78,Cryptojacks,1501152565
0.00029791,0.771998,225534.0,251.99,225534.0,XPTX,818.438,415,-19.18,platinumbar,174112.0,9.72,PlatinumBAR,1501152563
0.00001077,0.0279224,6134652.0,-45.41,6134652.0,4CHN,8621.76,416,0.45,chancoin,171294.0,-24.7,ChanCoin,1501152585
0.00001119,0.0289978,5816050.0,24.81,5816050.0,CAT,1221.03,417,1.35,catcoin,168653.0,55.02,Catcoin,1501152543
0.00001706,0.0441966,4802700.0,17.66,3802700.0,LINX,4950.96,418,0.16,linx,168066.0,-0.25,Linx,1501152582
0.00000126,0.00327456,49521940.0,10.49,49521940.0,888,4641.66,419,53.68,octocoin,162163.0,56.8,OctoCoin,1501152546
0.00000083,0.00214673,74384226.0,3.14,74384226.0,PIE,1399.07,420,3.13,piecoin,159683.0,-0.07,PIECoin,1501152576
0.00000404,0.0104746,14985389.0,-0.24,14985389.0,GB,960.849,421,-1.62,goldblocks,156966.0,-1.33,GoldBlocks,1501152568
0.00000065,0.00169546,90421856.0,-14.76,90421856.0,TSE,1615.52,422,2.95,tattoocoin,153307.0,31.51,Tattoocoin (Standard Edition),1501152573
0.00000515,0.013341,11399515.0,-9.04,11399515.0,ATOM,3241.35,423,1.65,atomic-coin,152081.0,30.66,Atomic Coin,1501152569
0.00000373,0.00966556,15681475.0,5.03,15681475.0,PXI,1363.05,424,1.31,prime-xi,151570.0,4.9,Prime-XI,1501152550
0.0068193,17.6716,8489.0,-7.32,8489.0,BITSILVER,731.797,425,0.46,bitsilver,150018.0,1.37,bitSilver,1501152553
0.00000704,0.0182514,8030000.0,-27.19,8030000.0,ASAFE2,3805.64,426,2.19,allsafe,146559.0,6.71,AllSafe,1501152569
0.00001902,0.0492956,8948003.0,-43.46,2948003.0,CXT,8217.47,427,8.31,coinonat,145324.0,21.86,Coinonat,1501152580
0.00000132,0.00341343,1003920190.0,-38.0,41807810.0,MSCN,1722.79,428,2.84,master-swiscoin,142708.0,11.56,Master Swiscoin,1501152576
0.00000004,0.000112093,1259816434.0,-3.83,1259816434.0,TTC,15270.6,429,1.5,tittiecoin,141217.0,21.35,TittieCoin,1501152560
0.00000006,0.00016046,1000000000.0,-22.64,879010000.0,KAYI,1923.36,430,4.65,kayi,141046.0,11.5,Kayi,1501152584
0.00000014,0.000363168,384970618.0,-43.07,384970618.0,808,1221.2,431,-3.18,808coin,139809.0,-13.0,808Coin,1501152564
0.00000328,0.00849981,875784324.0,-7.41,15784324.0,GCC,1295.7,432,1.4,thegcccoin,134164.0,4.25,TheGCCcoin,1501152574
0.00000037,0.000954857,140262505.0,-35.62,140262505.0,ARI,1560.83,433,1.24,aricoin,133931.0,-8.62,Aricoin,1501152544
0.562271,1457.07,91.0,-2.14,91.0,BITGOLD,1646.51,434,0.47,bitgold,132330.0,6.32,bitGold,1501152554
0.00000674,0.0174631,7558738.0,22.35,7558738.0,QTL,740.668,435,-4.87,quatloo,131999.0,34.69,Quatloo,1501152548
0.00003631,0.0940865,2161571.0,,1400461.0,DAS,19124.8,436,10.41,das,131764.0,-35.89,DAS,1501152587
0.00000232,0.00600794,21821800.0,-19.59,21821800.0,GLT,963.785,437,4.12,globaltoken,131104.0,1.55,GlobalToken,1501152582
0.00000442,0.011454,791268000.0,2.97,11268000.0,PRC,14342.6,438,2.51,prcoin,129064.0,16.13,PRCoin,1501152574
0.00000300,0.00777422,16219513.0,-9.38,16219513.0,BTCS,829.407,439,1.73,bitcoin-scrypt,126094.0,16.29,Bitcoin Scrypt,1501152545
0.00000378,0.00979523,12079496.0,-12.84,12079496.0,MOJO,2895.68,440,4.08,mojocoin,118321.0,37.57,MojoCoin,1501152567
0.00011331,0.293639,1093895.0,-37.19,400010.0,ECO,9597.73,441,1.23,ecocoin,117459.0,-7.5,EcoCoin,1501152582
0.00000816,0.0211412,5545325.0,62.27,5545325.0,FLAX,3151.4,442,35.2,flaxscript,117235.0,1.95,Flaxscript,1501152557
0.00012521,0.32447,394764.0,-32.75,337343.0,XLR,1587.48,443,3.14,solaris,109458.0,6.61,Solaris,1501152579
0.14,362.797,300.0,,300.0,300,3129.54,444,-5.4,300-token,108839.0,-24.42,300 Token,1501152589
0.00045288,1.17359,91303.0,-0.81,91303.0,BITEUR,5460.15,445,-2.69,biteur,107152.0,-1.63,bitEUR,1501152554
0.00000365,0.00944929,16803707.0,114.93,9603707.0,AMS,859.4,446,1.36,amsterdamcoin,90748.0,51.93,AmsterdamCoin,1501152556
0.0001621,0.420073,194903.0,-16.91,194903.0,PR,719.407,447,-5.55,prototanium,81874.0,5.26,Prototanium,1501152558
0.00000028,0.000722555,10000000000.0,-35.56,111080254.0,VRS,4170.23,448,-3.19,veros,80262.0,-27.15,Veros,1501152570
0.00000015,0.000388711,10025186872.0,-30.43,196297971.0,KLC,535.805,449,1.36,kilocoin,76303.0,16.3,KiloCoin,1501152589
0.00000100,0.00259141,100000000.0,62.5,28407805.0,FRC,28113.2,450,4.48,freicoin,73616.0,3.09,Freicoin,1501152541
0.00000001,0.0000259422,2429126009.0,-30.04,2429126009.0,CUBE,667.973,451,1.31,digicube,63017.0,-48.08,DigiCube,1501152558
0.00000488,0.0126542,14618967.0,-29.42,4618967.0,ERY,939.611,452,3.95,eryllium,58449.0,-13.02,Eryllium,1501152574
0.00000443,0.011485,5000000000.0,-53.73,5000000.0,DIBC,665.521,453,-4.78,dibcoin,57425.0,0.09,DIBCOIN,1501152577
0.00004898,0.126918,418101.0,0.67,418101.0,611,559.218,454,1.48,sixeleven,53065.0,5.92,SixEleven,1501152564
0.0000000002,0.0000005162,100000000000,-20.16,100000000000,DIX,938.99,455,1.54,dix-asset,51615.0,10.32,Dix Asset,1501152573
0.00000043,0.00111024,45887218.0,-51.03,45887218.0,$$$,800.62,456,1.61,money,50946.0,23.02,Money,1501152562
0.00000491,0.0127217,3965716.0,-26.69,3965716.0,UET,540.646,457,-0.52,useless-ethereum-token,50451.0,10.24,Useless Ethereum Token,1501152585
0.0000000007,0.0000019331,23905669976.0,9.58,23905669976.0,MEOW,1739.11,458,14.58,kittehcoin,46212.0,23.07,Kittehcoin,1501152543
0.00000757,0.0196099,18793500.0,,2193500.0,CTIC2,6126.91,459,-3.06,coinmatic-2,43014.0,-31.85,Coinmatic 2.0,1501152589
0.00000589,0.0152705,2619939.0,29.29,2619939.0,OFF,1342.94,460,3.31,cthulhu-offerings,40008.0,66.68,Cthulhu Offerings,1501152561
0.0002259,0.585398,68306.0,-24.65,68306.0,HONEY,1131.42,461,2.07,honey,39986.0,21.62,Honey,1501152577
0.00000546,0.0141491,2689812.0,5.81,2689812.0,U,996.993,462,1.35,ucoin,38058.0,,UCoin,1501152551
0.00000887,0.0229983,1347978.0,-48.26,1347978.0,SOCC,1385.9,463,1.4,socialcoin-socc,31001.0,-12.78,SocialCoin,1501152585
0.00000207,0.00537453,4829945.0,-9.35,4829945.0,FUZZ,911.938,464,1.34,fuzzballs,25959.0,25.38,FuzzBalls,1501152564
0.0002769,0.717557,33650.0,-39.68,33650.0,BRIA,3421.97,465,-0.59,briacoin,24146.0,-36.34,BriaCoin,1501152584
0.00000074,0.00190657,6662367704.0,-78.31,12367704.0,REE,11014.0,466,-1.88,reecoin,23580.0,139.33,ReeCoin,1501152565
0.00000009,0.000226758,101221805.0,-35.79,101221805.0,RIDE,509.318,467,1.21,ride-my-car,22953.0,12.81,Ride My Car,1501152574
0.00000199,0.00515549,4394874.0,-34.52,4394874.0,ACP,1253.36,468,1.36,anarchistsprime,22658.0,-15.71,AnarchistsPrime,1501152556
0.00004035,0.104553,10000201598.0,-25.68,201598.0,WEX,1843.96,469,10.37,wexcoin,21078.0,14.66,Wexcoin,1501152574
0.00460084,11.9226,2150.0,-58.18,1720.0,RSGP,1009.39,470,-6.7,rsgpcoin,20512.0,-16.66,RSGPcoin,1501152587
0.00000029,0.000751508,27251500.0,-41.02,27251500.0,CASH,1505.45,471,1.34,cashcoin,20480.0,24.62,Cashcoin,1501152543
0.00000060,0.00155484,10589400.0,,10589400.0,CTO,1006.25,472,1.36,crypto,16465.0,-14.12,Crypto,1501152586
0.00000600,0.0155484,811023070.0,-15.4,1023070.0,EBT,4716.36,473,4.54,ebittree-coin,15907.0,6.34,Ebittree Coin,1501152579
0.00000959,0.0248516,91522218.0,-42.07,522218.0,LVPS,18743.6,474,1.2,levoplus,12978.0,-10.68,LevoPlus,1501152575
0.00000083,0.0021581,161178500.0,,4280260.0,LBTC,692.308,475,-21.85,litebitcoin,9237.0,-13.21,LiteBitcoin,1501152587
0.00000116,0.00300603,102634608.0,-26.38,2634608.0,ONX,529.68,476,2.28,onix,7920.0,-7.89,Onix,1501152584
0.00000076,0.00196739,4005012.0,-64.62,4005012.0,ELS,2417.75,477,1.38,elysium,7879.0,2.83,Elysium,1501152574
0.00000273,0.00707089,21832000.0,-37.85,832000.0,RUP,2639.52,478,-12.17,rupee,5883.0,-5.2,Rupee,1501152585
0.00744841,19.3019,816061.0,-12.64,816061.0,UNITY,463.245,479,,supernet-unity,15751524.0,,SuperNET,1501152552
0.0500769,129.77,1000000.0,14.92,58703.0,JINN,129.77,480,1.54,jinn,7617888.0,91.22,Jinn,1501152556
0.00035459,0.918887,7957316.0,184.06,7957316.0,SRC,40.6932,481,1.34,securecoin,7311874.0,111.05,SecureCoin,1501152541
0.00003545,0.0902967,50612518.0,10.79,50612518.0,MED,,482,,mediterraneancoin,4570143.0,0.06,MediterraneanCoin,1501121051
0.00001945,0.0504029,100000000.0,-23.3,75000000.0,BPC,53.4006,483,1.38,bitpark-coin,3780218.0,0.3,Bitpark Coin,1501152572
0.00007200,0.186589,18342409.0,14.18,18342409.0,INSANE,111.164,484,1.4,insanecoin,3422492.0,24.59,InsaneCoin,1501152575
0.00121685,3.36802,1000000.0,,1000000.0,DEX,,485,,instantdex,3368020.0,,InstantDEX,1500840549
0.00004311,0.111722,30000000.0,-36.7,30000000.0,CADASTRAL,120.986,486,3.76,bitland,3351660.0,9.81,Bitland,1501152564
0.00001000,0.0274488,105061862.0,,105061862.0,CNO,,487,,coin,2883822.0,,Coin(O),1500703142
0.00000087,0.00226182,924070376.0,3.28,924070376.0,AC,62.5103,488,3.64,asiacoin,2090081.0,0.07,AsiaCoin,1501152551
0.00062786,1.76111,1000000.0,40.5,999352.0,PANGEA,,489,,pangea-poker,1759969.0,,Pangea Poker,1500743646
0.0006384,1.62117,1000000.0,,1000000.0,FUND,,490,,cryptofund,1621170.0,3.59,Cryptofund,1501119858
0.00002972,0.0770192,20999088.0,-7.76,20999088.0,IXC,112.491,491,1.37,ixcoin,1617333.0,0.38,Ixcoin,1501152541
0.000000005,0.0000141921,101168328395,243.19,101168328395,CAGE,132.349,492,22.45,cagecoin,1435791.0,132.44,CageCoin,1501152544
0.00010022,0.259708,98928316.0,-30.93,5428300.0,BLOCKPAY,368.191,493,1.09,blockpay,1409773.0,-2.87,BlockPay,1501152573
0.00000019,0.000499992,3320232777.0,4.39,2702268334.0,NSR,335.57,494,7.4,nushares,1351113.0,2.3,NuShares,1501152551
0.00000472,0.0122252,100000000.0,2.93,100000000.0,MER,350.826,495,1.36,mercury,1222520.0,20.98,Mercury,1501152579
0.00020218,0.523933,2110317.0,-60.38,2110317.0,ANC,341.03,496,1.68,anoncoin,1105665.0,-32.31,Anoncoin,1501152541
0.00000633,0.0164036,65171010.0,24.03,65171010.0,GLC,6.89918,497,1.34,globalcoin,1069039.0,-6.1,GlobalCoin,1501152541
0.00003728,0.0965974,38602656.0,15.1,10343113.0,USC,314.522,498,1.4,ultimate-secure-cash,999118.0,27.05,Ultimate Secure Cash,1501152579
0.00019,0.492367,1990891.0,22.82,1990891.0,BITZ,59.9755,499,1.34,bitz,980249.0,-23.08,Bitz,1501152557
0.00000012,0.000298758,3216020641.0,80.68,3216020641.0,GRE,64.9834,500,-9.81,greencoin,960812.0,-29.55,Greencoin,1501152549
0.00003389,0.0878228,10000000.0,27.69,9996939.0,WGO,6.58671,501,41.97,wavesgo,877959.0,53.27,WavesGo,1501152580
0.00001560,0.040418,20979106.0,26.83,20979106.0,I0C,5.54473,502,1.37,i0coin,847933.0,-63.08,I0Coin,1501152583
0.00679537,17.6096,47503.0,,47503.0,LNK,114.546,503,4.22,link-platform,836513.0,-19.09,Link Platform,1501152587
0.00003104,0.0804427,10000162.0,-7.72,10000162.0,YASH,296.285,504,-16.0,yashcoin,804440.0,-16.61,YashCoin,1501152572
0.00015544,0.407692,1949703.0,0.17,1949703.0,ARC,,505,,arcade-token,794878.0,,Arcade Token,1500668652
0.00030535,0.791288,1000000.0,-3.4,1000000.0,CASINO,0.791288,506,-0.44,casino,791288.0,1.52,Casino,1501152578
0.00009671,0.250623,2995604.0,12.97,2995604.0,ORB,137.011,507,4.9,orbitcoin,750767.0,5.35,Orbitcoin,1501152543
0.00003565,0.0885453,8216446.0,11.24,8216446.0,RC,,508,,russiacoin,727528.0,-1.19,RussiaCoin,1501100061
0.00000002,0.0000473750,14359927500.0,68.11,14359927500.0,DVC,71.0186,509,15.28,devcoin,680302.0,116.05,Devcoin,1501152541
0.00003100,0.0803336,8035193.0,9.38,8035193.0,LOG,19.6014,510,1.34,woodcoin,645496.0,3.05,Woodcoin,1501152585
0.00000256,0.00662406,97415544.0,-16.43,97415544.0,CDN,298.788,511,1.35,canada-ecoin,645286.0,-5.41,Canada eCoin,1501152546
0.000000010,0.0000247711,25960250000.0,2.06,25960250000.0,SMLY,103.645,512,1.8,smileycoin,643064.0,0.43,SmileyCoin,1501152553
0.000000002,0.0000044992,141684710000,-43.54,141684710000,GCN,384.846,513,7.98,gcoin,637468.0,25.82,GCoin,1501152551
0.00001148,0.0297494,21268092.0,24.44,21268092.0,BRIT,149.872,514,1.38,britcoin,632713.0,107.73,BritCoin,1501152549
0.00000052,0.00133971,447387767.0,-17.93,447387767.0,V,445.875,515,3.01,version,599370.0,5.76,Version,1501152581
0.00003340,0.086553,6686320.0,-10.6,6686320.0,SDC,44.8275,516,1.36,shadowcash,578721.0,0.57,ShadowCash,1501152553
0.00001840,0.0476921,11645903.0,-27.4,11645903.0,HPC,41.0504,517,31.96,happycoin,555418.0,63.05,Happycoin,1501152579
0.00000270,0.0069968,76925527.0,18.12,76925527.0,METAL,1.92277,518,1.29,metalcoin,538233.0,69.91,MetalCoin,1501152553
0.00000890,0.0230763,23058550.0,23.19,23058550.0,SMC,177.651,519,1.42,smartcoin,532106.0,8.01,SmartCoin,1501152543
0.00003158,0.0818366,6045949.0,-29.38,6045949.0,CRYPT,240.988,520,1.36,cryptcoin,494780.0,2.02,CryptCoin,1501152548
0.00000732,0.0189661,24700248.0,-74.79,24700248.0,KOBO,241.532,521,-4.48,kobocoin,468467.0,-46.4,Kobocoin,1501152554
0.00000032,0.000829476,557631867.0,-10.59,557631867.0,TROLL,196.862,522,4.0,trollcoin,462542.0,6.96,Trollcoin,1501152553
0.00001703,0.0441293,10000000.0,-17.22,10000000.0,MRT,329.379,523,1.93,miners-reward-token,441293.0,8.07,Miners' Reward Token,1501152584
0.00000705,0.0182634,23079737.0,-7.29,23079737.0,BITS,50.9555,524,1.36,bitstar,421514.0,17.84,Bitstar,1501152546
0.000000004,0.0000090873,44804345000.0,16.62,44804345000.0,FUNK,158.216,525,15.5,the-cypherfunks,407149.0,27.13,The Cypherfunks,1501152556
0.00000001,0.0000259141,15320585365.0,39.91,15320585365.0,TOKEN,32.9297,526,1.38,swaptoken,397019.0,170.42,SwapToken,1501152566
0.00000014,0.000354018,1092618137.0,9.72,1092618137.0,MZC,295.545,527,3.15,mazacoin,386806.0,24.55,MazaCoin,1501152544
0.00000028,0.000732511,484356104.0,7.85,484356104.0,PIGGY,392.113,528,1.84,piggycoin,354796.0,8.77,Piggycoin,1501152548
3.23635,8386.7,42.0,-23.1,42.0,42,343.668,529,1.31,42-coin,352241.0,-2.47,42-coin,1501152543
0.00404711,10.4877,33512.0,-2.61,33512.0,BTB,392.037,530,-0.38,bitbar,351459.0,-2.14,BitBar,1501152541
0.00000562,0.0145637,24101381.0,-19.74,24101381.0,GAIA,83.9254,531,1.38,gaia,351005.0,0.94,GAIA,1501152551
0.00004900,0.126979,2738520.0,160.87,2738520.0,MXT,29.7369,532,1.38,martexcoin,347735.0,102.06,MarteXcoin,1501152563
0.00000004,0.000103656,3352506262.0,6.58,3352506262.0,UFO,481.803,533,1.34,ufo-coin,347507.0,3.14,UFO Coin,1501152544
0.00000229,0.00593432,60200000.0,-15.98,55200000.0,HNC,130.214,534,1.36,helleniccoin,327574.0,-5.64,Helleniccoin,1501152556
0.00000125,0.00319751,101487851.0,-19.44,101487851.0,FC2,,535,,fuelcoin,324508.0,1.81,FuelCoin,1501128852
0.00000273,0.00707454,43588476.0,-14.82,43588476.0,UTC,162.353,536,-3.9,ultracoin,308368.0,-40.04,UltraCoin,1501152543
0.00000500,0.0129556,23059476.0,-9.29,23059476.0,DP,183.338,537,1.14,digitalprice,298749.0,-5.68,DigitalPrice,1501152558
0.00000176,0.00455743,65290635.0,-7.53,65290635.0,TALK,13.6865,538,6.12,btctalkcoin,297557.0,-16.83,BTCtalkcoin,1501152546
0.00000258,0.00668583,43696717.0,11.33,43696717.0,AMBER,59.0912,539,8.89,ambercoin,292149.0,-28.72,AmberCoin,1501152564
0.00000112,0.00290238,100000000.0,-10.31,100000000.0,SHORTY,3.86495,540,1.38,shorty,290238.0,-0.05,Shorty,1501152573
0.00613227,15.8912,100000.0,,18000.0,RAREPEPEP,179.798,541,1.92,rare-pepe-party,286042.0,,Rare Pepe Party,1501152569
0.00001830,0.0515959,205542373.0,12.6,5542373.0,AGLC,,542,,agrolifecoin,285964.0,,AgrolifeCoin,1500788955
0.00000573,0.0148461,19117129.0,-25.29,19117129.0,EMD,202.676,543,1.34,emerald,283815.0,9.75,Emerald Crypto,1501152542
0.00000366,0.00948455,28823850.0,,28823850.0,ICN,423.448,544,2.99,icoin,273381.0,-3.77,iCoin,1501152545
0.00004113,0.106585,2448402.0,107.48,2448402.0,J,1.75843,545,1.34,joincoin,260963.0,62.33,Joincoin,1501152561
0.000000007,0.0000169506,14491014421.0,51.41,14491014421.0,LOT,226.386,546,1.15,lottocoin,245631.0,-2.16,LottoCoin,1501152543
0.00000798,0.020668,11776673.0,46.86,11726673.0,XPY,322.452,547,1.34,paycoin2,242367.0,88.11,PayCoin,1501152552
0.00043071,1.11614,210806.0,-42.42,210806.0,FLY,137.667,548,1.48,flycoin,235289.0,-2.74,Flycoin,1501152557
0.00000313,0.0081111,31417146.0,7.48,28317146.0,OHM,463.862,549,1.36,ohm-wallet,229683.0,57.52,OHM Wallet,1501152583
0.00000937,0.0242906,9586367.0,-21.06,9436367.0,MNM,84.4515,550,5.32,mineum,229215.0,3.41,Mineum,1501152564
0.00000144,0.00372605,59223075.0,-26.37,59223075.0,PXC,226.027,551,1.34,phoenixcoin,220668.0,2.74,Phoenixcoin,1501152541
0.00000495,0.0128275,17171382.0,8.32,17171382.0,XGR,196.659,552,-1.43,goldreserve,220266.0,2.64,GoldReserve,1501152551
0.00000028,0.000738532,297891209.0,6.27,297891209.0,NYAN,112.089,553,1.33,nyancoin,220002.0,9.44,Nyancoin,1501152543
0.00000015,0.000388711,565134332.0,11.1,565134332.0,STS,10.3656,554,1.34,stress,219674.0,3.1,Stress,1501152560
0.00014907,0.386308,552096.0,24.56,552096.0,BXT,367.99,555,2.69,bittokens,213279.0,5.93,BitTokens,1501152567
0.00001687,0.0437234,4698412.0,-31.09,4698412.0,CCN,180.89,556,-4.82,cannacoin,205431.0,-12.77,Cannacoin,1501152547
0.00000703,0.0182176,11250033.0,37.18,11250033.0,BTD,6.4158,557,1.64,bitcloud,204949.0,20.59,Bitcloud,1501152567
0.00000343,0.00889329,23042604.0,173.78,23042604.0,CON,183.289,558,1.4,paycon,204925.0,242.62,PayCon,1501152553
0.00000532,0.0137796,14701000.0,-24.77,14701000.0,KIC,107.758,559,3.08,kibicoin,202574.0,-4.2,KibiCoin,1501152582
0.00000156,0.00404947,49898202.0,-16.44,49898202.0,TIT,136.724,560,1.37,titcoin,202061.0,4.34,Titcoin,1501152550
0.00000278,0.00720411,87850683.0,-44.08,27951433.0,GTC,287.253,561,1.4,global-tour-coin,201365.0,76.84,Global Tour Coin,1501152586
0.00000019,0.00049512,401421401.0,117.47,401421401.0,MCRN,348.518,562,12.24,macron,198752.0,120.58,MACRON,1501152580
0.00002576,0.0667482,2937390.0,4.77,2937390.0,UNIC,93.7882,563,1.95,unicoin,196065.0,13.57,UniCoin,1501152555
0.00001796,0.0465423,4173345.0,28.64,4173345.0,SLG,273.809,564,-1.6,sterlingcoin,194237.0,25.88,Sterlingcoin,1501152549
0.00000100,0.00258265,71234301.0,-7.02,71234301.0,BERN,327.916,565,-1.6,berncash,183973.0,37.59,BERNcash,1501152562
0.00002665,0.069061,2656250.0,-34.52,2656250.0,PASL,325.18,566,1.36,pascal-lite,183443.0,-2.27,Pascal Lite,1501152578
0.00002874,0.0744872,2423934.0,30.53,2423934.0,SWING,214.569,567,0.97,swing,180552.0,26.85,Swing,1501152569
0.00000050,0.0012957,139140250.0,-11.21,139140250.0,XCT,289.92,568,3.42,c-bit,180284.0,10.71,C-Bit,1501152562
0.00000584,0.0151356,11910789.0,-22.68,11910789.0,BLC,137.965,569,19.68,blakecoin,180277.0,21.48,Blakecoin,1501152543
0.00000055,0.00142859,125256945.0,-22.84,125256945.0,VIDZ,219.224,570,1.1,purevidz,178941.0,0.07,PureVidz,1501152573
0.00000050,0.0012957,132675786.0,-7.99,132675786.0,TRK,63.376,571,1.35,truckcoin,171908.0,5.59,Truckcoin,1501152548
0.00000333,0.00863085,19791450.0,-59.59,19791450.0,MAC,64.8853,572,1.37,machinecoin,170817.0,-8.73,Machinecoin,1501152552
0.00000636,0.0164857,21319485.0,-24.16,9919485.0,KURT,336.651,573,0.3,kurrent,163530.0,-0.58,Kurrent,1501152578
0.00000014,0.000365575,888000000.0,-56.09,441349000.0,GOOD,204.712,574,1.1,good-karma,161346.0,-32.27,Good Karma,1501152584
0.00011172,0.289512,554855.0,4.29,554855.0,VLT,189.86,575,1.57,veltor,160637.0,-2.09,Veltor,1501152567
0.00000039,0.00101065,157385640.0,5.38,157385640.0,CAP,108.376,576,1.34,bottlecaps,159062.0,-4.27,Bottlecaps,1501152541
0.00020486,0.530885,294656.0,58.87,294656.0,DUO,95.2103,577,1.7,parallelcoin,156428.0,-5.1,ParallelCoin,1501152558
0.00001111,0.0287857,5424737.0,-7.86,5424737.0,KUSH,296.544,578,1.36,kushcoin,156155.0,44.51,KushCoin,1501152574
0.00000060,0.00154904,99976323.0,-21.42,99976323.0,C2,19.6888,579,2.15,coin2-1,154867.0,3.93,Coin2.1,1501152559
0.00001705,0.044174,3472983.0,1.2,3472983.0,UNITS,38.253,580,1.4,gameunits,153416.0,-19.75,GameUnits,1501152573
0.00000105,0.00272363,54032769.0,-16.31,54032769.0,CHESS,383.894,581,4.08,chesscoin,147165.0,7.07,ChessCoin,1501152569
0.00000068,0.00175874,74107896.0,37.95,74107896.0,RED,484.477,582,1.58,redcoin,130337.0,50.35,RedCoin,1501152543
0.00000997,0.0258363,255027857.0,-13.17,5027857.0,TSTR,472.565,583,1.4,tristar-coin,129901.0,-10.89,Tristar Coin,1501152577
0.00000046,0.00118272,108718227.0,0.69,108718227.0,XRA,262.928,584,1.35,ratecoin,128583.0,-6.57,Ratecoin,1501152564
0.00000196,0.00508521,210000000.0,-37.77,24931054.0,ADCN,306.112,585,1.36,asiadigicoin,126780.0,13.42,Asiadigicoin,1501152563
0.00000682,0.0176799,7108975.0,21.14,7108975.0,BOLI,147.382,586,1.36,bolivarcoin,125686.0,6.54,Bolivarcoin,1501152557
0.00000111,0.00287646,43536800.0,6.86,43536800.0,TGC,3.63628,587,1.36,tigercoin,125232.0,1.42,Tigercoin,1501152543
0.00000028,0.000722911,169543070.0,0.05,169543070.0,BTCR,29.2523,588,1.26,bitcurrency,122565.0,2.78,Bitcurrency,1501152569
0.00014439,0.374172,1316179.0,-34.89,316179.0,TOR,274.242,589,6.65,torcoin-tor,118305.0,3.6,Torcoin,1501152579
0.00000647,0.0167725,6999979.0,7.64,6999979.0,PIP,55.4753,590,-9.7,pipcoin,117407.0,10.42,PipCoin,1501152569
